book_id_title,book_id,book_title,book_series,book_series_uri,top_5_other_editions,isbn,isbn13,year_first_published,authorlink,author,num_pages,genres,shelves,lists,num_ratings,num_reviews,average_rating,rating_distribution
32196587-machine-learning,32196587,"Machine Learning: w/ Java, Lvl 1: Create GREAT Machine Learning Algorithms! Build INTELLIGENT Apps TODAY! Great for: Data Mining, Neural Networks, Deep ... Intelligence (Machine Learning Series)",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/15864436.Q_Data_Science_and_Machine_Intel,Q Data Science and Machine Intel,126,[],{},{},2,0,4.5,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
32196695-financial-analytics-with-r,32196695,Financial Analytics with R: Building a Laptop Laboratory for Data Science,,,['https://www.goodreads.com/book/show/32817203-financial-analytics-with-r'],1316777634,9781316777633,,https://www.goodreads.com/author/show/6186981.Mark_J_Bennett,Mark J. Bennett,397,[],{},{},4,2,4.75,"{'5 Stars': 3, '4 Stars': 1, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
32499062-markov-models,32499062,Markov Models: Master Data Science and Unsupervised Machine Learning in Python,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/15897622.LazyProgrammer,LazyProgrammer,46,[],{},{'A.I.': 19},23,1,3.78,"{'5 Stars': 8, '4 Stars': 6, '3 Stars': 5, '2 Stars': 4, '1 Star': 0}"
32612317-c,32612317,"C#: Machine Learning, Lvl 1: Create GREAT Machine Learning Algorithms! Build INTELLIGENT Apps TODAY! Great for: Data Mining, Neural Networks, Deep Learning, ... Intelligence (Machine Learning Series)",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/15864436.Q_Data_Science_and_Machine_Intel,Q Data Science and Machine Intel,128,[],{},{},3,0,4.67,"{'5 Stars': 2, '4 Stars': 1, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
32616004-how-to-start-a-career-in-data-science,32616004,How To Start a Career in Data Science,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/15682896.TheDataMonk,TheDataMonk,26,[],{},{},17,2,3.59,"{'5 Stars': 4, '4 Stars': 5, '3 Stars': 6, '2 Stars': 1, '1 Star': 1}"
32739255-strengthening-data-science-methods-for-department-of-defense-personnel-a,32739255,Strengthening Data Science Methods for Department of Defense Personnel and Readiness Missions,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/16010738.Committee_on_Strengthening_Data_Science_Methods_for_Department_of_Defense_Personnel_and_Readiness_Mi,Committee on Strengthening Data Science Methods for Department of Defense Personnel and Readiness Mi,164,[],{},{},0,0,0.0,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
32984081-data-analytics,32984081,"Data Analytics: Using Big Data Analytics For Business To Increase Profits And Create Happy Customers (data analytics, data science, business intelligence)",,,['https://www.goodreads.com/book/show/33110561-data-analytics'],1540380033,9781540380036,,https://www.goodreads.com/author/show/373623.Matthew_Adams,Matthew Adams,64,[],{},{},9,0,3.56,"{'5 Stars': 2, '4 Stars': 2, '3 Stars': 4, '2 Stars': 1, '1 Star': 0}"
33369255-data-science-on-the-google-cloud-platform,33369255,Data Science on the Google Cloud Platform: Implementing End-To-End Real-Time Data Pipelines: From Ingest to Machine Learning,,,"['https://www.goodreads.com/book/show/37556796-data-science-on-the-google-cloud-platform', 'https://www.goodreads.com/book/show/37572172-data-science-on-the-google-cloud-platform', 'https://www.goodreads.com/book/show/51702260-google-cloud-platform', 'https://www.goodreads.com/book/show/43225679-data-science-on-the-google-cloud-platform', 'https://www.goodreads.com/book/show/37689226-data-science-on-the-google-cloud-platform']",1491974532,9781491974537,,https://www.goodreads.com/author/show/6265741.Valliappa_Lakshmanan,Valliappa Lakshmanan,402,['Science > Technology'],"{'to-read': 136, 'currently-reading': 74, 'data-science': 4, 'ml': 3, 'tech': 2, 'data': 1, 'semi-finished-abandoned': 1, 'ml-software-etc-reference': 1, 'pythonanddata': 1, 'handbook': 1, 'to-be-continued': 1, 'computer-books': 1, 'darmawan-library': 1, 'ai-ml': 1, 'nonfiction': 1, 'calibre_imported': 1, 'shredderbox': 1, '2020': 1, 'data-algorithms': 1, 'software-development': 1, 'business': 1, 'ebook-collection': 1, 'apps': 1, 'kobo': 1, 'ai-ml-crypto': 1, 'new-economy': 1, 'ai_to_read': 1, '2019': 1, '2-5-data-science': 1, 'it': 1, 'non-fiction-want-to-read': 1, 'cs': 1, 'moje': 1, 'ebook': 1, 'machine-learning': 1, '2018': 1}",{},42,11,4.02,"{'5 Stars': 16, '4 Stars': 15, '3 Stars': 8, '2 Stars': 2, '1 Star': 1}"
33399049-r-for-data-science,33399049,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",,,"['https://www.goodreads.com/book/show/35179180-r-for-data-science', 'https://www.goodreads.com/book/show/29860163-r-for-data-science', 'https://www.goodreads.com/book/show/32547603-r-for-data-science', 'https://www.goodreads.com/book/show/33607176-r-for-data-science', 'https://www.goodreads.com/book/show/45891081-r-para-data-science']",1491910356,9781491910399,,https://www.goodreads.com/author/show/3064393.Hadley_Wickham,Hadley Wickham,522,"['Computer Science > Programming', 'Science > Computer Science', 'Nonfiction', 'Science', 'Reference', 'Science > Technology', 'Computer Science > Technical', 'Textbooks', 'Science > Mathematics', 'Computer Science > Computers']","{'to-read': 1817, 'currently-reading': 806, 'data-science': 110, 'programming': 48, 'statistics': 31, 'data': 31, 'non-fiction': 29, 'computer-science': 29, 'nonfiction': 23, 'r': 22, 'science': 21, 'reference': 19, 'tech': 11, 'technical': 10, 'work': 9, 'machine-learning': 9, 'textbooks': 8, 'stats': 8, 'owned': 8, 'abandoned': 8, 'math': 8, 'cs': 8, 'favorites': 7, 'computing': 7, 'coding': 7, 'data-analysis': 6, 'technology': 6, 'career': 5, 'partially-read': 5, 'mathematics': 5, '2017': 4, 'data-analytics': 4, 'educational': 4, 'analytics': 4, 'own': 4, 'business': 4, 'computers': 4, 'textbook': 4, 'rstats': 4, 'professional': 4, 'ai': 3, 'data-viz': 3, 'education': 3, '2021': 3, 'unfinished': 3, 'study': 3, 'dataviz': 3, 'ebook': 3, 'data-visualization': 3, 'ds': 3, 'phd': 3, 'kindle': 3, 'datascience': 3, 'digital': 3, 'academia': 2, 'school': 2, 'to-read-technical': 2, 'engineering': 2, 'own-physical-copy': 2, 'on-the-shelf': 2, 'learn-r': 2, 'audio_wanted': 2, '2016': 2, 'ai-ml-ds': 2, 'forskning': 2, 'methods': 2, 'ml': 2, 'comp-sci': 2, 'it': 2, 'research': 2, 'richards-library': 2, 'partly-read': 2, '2020': 2, 'r-programming': 2, 'data-science-r': 2, 'artificial-intelligence': 2, 'academic': 2, 'library': 2, 'programming-r': 2, 'coding-r': 2, 'information-science': 2, 'work-want-to-read': 1, 'i-want-more-of-this': 1, 'own-ebook': 1, 'for-work': 1, 'n100': 1, 'data-engineering': 1, 'ds-r-language': 1, 'studying': 1, 'industry': 1, 'emcu': 1, 'data-and-statistics': 1, 'technical-books': 1, '2010s': 1, 'stats-data-sci': 1, 'statistikk': 1, 'e-07': 1, 'd-02': 1, 'c-01': 1, 'maybe': 1}","{'R': 4, 'Data': 116, ""O'Reilly"": 3, 'Statistical': 11, 'Best': 20, 'Mathematics': 28, 'Undergraduate': 36}",993,88,4.57,"{'5 Stars': 665, '4 Stars': 252, '3 Stars': 59, '2 Stars': 9, '1 Star': 8}"
33479958-principles-of-data-science,33479958,Principles of Data Science: Learn the techniques and math you need to start making sense of your data: Mathematical techniques and theory to succeed in data-driven industries,,,"['https://www.goodreads.com/book/show/34567554-principles-of-data-science', 'https://www.goodreads.com/book/show/33609462-principles-of-data-science']",1785887912,9781785887918,,https://www.goodreads.com/author/show/5735995.Sinan_Ozdemir,Sinan Ozdemir,388,[],{},{},29,4,4.1,"{'5 Stars': 11, '4 Stars': 11, '3 Stars': 6, '2 Stars': 1, '1 Star': 0}"
33514494-data-science-for-suicide-bombings,33514494,Data Science for Suicide Bombings: Can You Predict the Next Attack?,,,['https://www.goodreads.com/book/show/33978116-data-science-for-suicide-bombings'],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/16209662.Sana_Rasheed,Sana Rasheed,,[],{},{},4,0,4.25,"{'5 Stars': 2, '4 Stars': 1, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
33607156-beginning-data-science-in-r,33607156,Beginning Data Science in R,,,['https://www.goodreads.com/book/show/35170339-beginning-data-science-in-r'],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/15484380.Thomas_Mailund,Thomas Mailund,352,[],{},{},3,1,3.67,"{'5 Stars': 0, '4 Stars': 2, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
33672962-business-intelligence-analytics-and-data-science,33672962,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective",,,"['https://www.goodreads.com/book/show/34318171-business-intelligence-analytics-and-data-science', 'https://www.goodreads.com/book/show/37928903-business-intelligence-analytics-and-data-science', 'https://www.goodreads.com/book/show/41011405-business-intelligence-analytics-and-data-science', 'https://www.goodreads.com/book/show/36979277-business-intelligence-analytics-and-data-science']",1292220546,9781292220543,,https://www.goodreads.com/author/show/508469.Ramesh_Sharda,Ramesh Sharda,512,['Business'],"{'to-read': 64, 'currently-reading': 15, 'business': 3, 'data-science': 2, 'tobuy': 1, 'owned-books': 1, 'estrategia-negociacion-y-bi': 1, 'ig-library': 1, 'data-books': 1, '_my_pdf': 1, '_my_ebooks': 1, 'data-analysis': 1, 'for-work': 1, 'investment-learning': 1, 'stuff-i-study': 1, 'read-in-2021': 1, 'textbook': 1, 'political': 1, 'data-analytics': 1, 'teca_livros': 1, 'nonfiction': 1, 'business-intelligence': 1, 'bilgisayarda': 1, '2018-read': 1, 'textbooks': 1, 'virginia-tech-mit': 1}",{},49,5,3.78,"{'5 Stars': 16, '4 Stars': 18, '3 Stars': 7, '2 Stars': 4, '1 Star': 4}"
33848372-data-analytics-and-python-programming-2-bundle-manuscript,33848372,"Data Analytics and Python Programming 2 Bundle Manuscript: Beginners Guide to Learn Data Analytics, Predictive Analytics and Data Science with Python Programming ... Freedom and Data Driven Book Book 8)",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/15519502.Isaac_D_Cody,Isaac D. Cody,219,[],{},{},4,0,3.0,"{'5 Stars': 0, '4 Stars': 1, '3 Stars': 2, '2 Stars': 1, '1 Star': 0}"
33955095-data-analytics,33955095,"Data Analytics: The Insider's Guide To Master Data Analytics (Business Intelligence, Data Science - Leverage and Integrate Data Analytics into your Business)",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/16287022.Cedric_Nix,Cedric Nix,108,[],{},{},14,0,3.36,"{'5 Stars': 1, '4 Stars': 7, '3 Stars': 2, '2 Stars': 4, '1 Star': 0}"
34094521-r-programming-for-beginners---for-data-science,34094521,R Programming For Beginners - For Data Science: Crash Course,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/16171406.Martin_Laredo,Martin Laredo,92,[],{},{},7,0,3.29,"{'5 Stars': 2, '4 Stars': 1, '3 Stars': 1, '2 Stars': 3, '1 Star': 0}"
34213247-numsense-data-science-for-the-layman,34213247,Numsense! Data Science for the Layman: No Math Added,,,"['https://www.goodreads.com/book/show/34785144-numsense-data-science-for-the-layman', 'https://www.goodreads.com/book/show/49618614-big-data', 'https://www.goodreads.com/book/show/43456658-data-science-was-ist-das-eigentlich', 'https://www.goodreads.com/book/show/41220533', 'https://www.goodreads.com/book/show/42599825-numsense-data-science-for-the-layman']",9811110689,9789811110689,,https://www.goodreads.com/author/show/16424443.Annalyn_Ng,Annalyn Ng,147,"['Science', 'Nonfiction', 'Computer Science > Technical', 'Business', 'Science > Mathematics', 'Science > Technology', 'Science > Computer Science', 'Artificial Intelligence', 'Computer Science > Software']","{'currently-reading': 1004, 'to-read': 875, 'data-science': 31, 'data': 9, 'science': 9, 'non-fiction': 8, 'nonfiction': 8, 'technical': 5, '2019': 5, 'business': 5, 'math': 5, 'tech': 5, 'kindle': 5, 'computer-science': 4, 'ebook': 3, 'machine-learning': 3, 'career': 3, 'dnf': 3, 'own': 3, 'did-not-finish': 3, 'stem': 3, 'ai': 3, 'data-analysis': 2, 'work': 2, 'statistics': 2, 'data-analytics': 2, 'it': 2, '2020': 2, 'software': 2, 'data_science': 2, 'ds': 2, 'technology': 2, 'mathematics': 2, 'cs': 2, 'popular-science-and-history': 1, 'business-management': 1, 'tamimi': 1, 'statistics-data': 1, 'data_science-data_engineering': 1, 'priority-nf': 1, 'ciencia-de-datos': 1, 'populer-bilim': 1, 'about-to-read': 1, '統計學': 1, 'very-soon': 1, 'data-and-stats': 1, '2022': 1, 'soon': 1, 'quant': 1, 'wtr-informatik': 1, 'practical': 1, 'ai-data': 1, 'data-sci-viz': 1, 'dataviz': 1, 'own-not-read': 1, 'learnandgrow': 1, 'ai-ml-ds': 1, 'vacation-readings': 1, 'entrepreneurial': 1, 'big-data': 1, 'vacation-read': 1, 'fucking-the-dog': 1, 'essay-novella-shorts': 1, 'economics': 1, 'academia': 1, 'personal': 1, 'إماتة_الرب_ومحاكم<br/>ته_بالظرف': 1, 'sub': 1, 'next-up': 1, '20200405': 1, 'mdbs': 1, 'mlearning': 1, 'reads-priority-1': 1, 'non-technical-data-science': 1, 'statistics-maths': 1, 'ml-ds-ai': 1, 'anti-library': 1, 'to-read-backburner': 1, 'ml': 1, 'to-buy': 1, 'not-in-library': 1, 'non-fiction-to-read': 1, 'data-books': 1, 'to-read-maybe': 1, 'ebook-kindle': 1, 'aaaaa': 1, 'aaaa': 1, 'aaa': 1, 'aa': 1, 'a': 1, 'p-100_200-pages': 1, 'technical-learning': 1, 'maybe-worth-the-time': 1, 'tech-books-to-read': 1, 'read-next-list': 1, 'znorbsocioengine-nwproductsnmarkets': 1, 'idea-list-technology-and-science': 1, 'favorite': 1, 'data-analysis-science': 1, 'nf-technology': 1}",{},535,71,4.15,"{'5 Stars': 224, '4 Stars': 196, '3 Stars': 91, '2 Stars': 20, '1 Star': 4}"
34220737-data-science-solutions,34220737,Data Science Solutions: Machine Learning. Python. Google Cloud. AWS. Neo4j. Kaggle.,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/15372247.Manav_Sehgal,Manav Sehgal,283,[],{},{},3,0,3.67,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 0, '2 Stars': 1, '1 Star': 0}"
34266283-the-data-science-design-manual,34266283,The Data Science Design Manual,,,"['https://www.goodreads.com/book/show/39220844-the-data-science-design-manual', 'https://www.goodreads.com/book/show/43977384-the-data-science-design-manual', 'https://www.goodreads.com/book/show/60204425-the-data-science-design-manual']",3319856634,9783319856636,,https://www.goodreads.com/author/show/518918.Steven_S_Skiena,Steven S. Skiena,445,"['Science > Computer Science', 'Nonfiction', 'Science > Technology', 'Artificial Intelligence', 'Reference', 'Science > Mathematics', 'Computer Science > Programming']","{'to-read': 280, 'currently-reading': 25, 'data-science': 17, 'computer-science': 11, 'machine-learning': 6, 'cs': 5, 'owned': 4, 'non-fiction': 4, 'it': 4, 'data': 3, 'tech': 3, 'own': 3, 'ai': 3, '2021': 2, 'library': 2, 'reference': 2, 'ds': 2, 'math': 2, 'programming': 2, 'ebook': 2, 'algorithm': 1, 'ds-data-science': 1, 'kindle-books': 1, 'databases': 1, 'data-and-business-books': 1, 'programming-and-ai': 1, 'toread-23': 1, 'nonfic': 1, 'data_science': 1, 'for-work': 1, '2022': 1, 'data-engineering': 1, 'sig-family': 1, 'really-want-to-read': 1, 'procured': 1, 'source-amazon-data': 1, 'area-data-ml': 1, 'tier-3': 1, 'science-math': 1, 'science': 1, 'tb-data': 1, 'ds-ml-beginner': 1, 'to-read-computer-science': 1, 'non-fiction-read': 1, 'digital': 1, 'technical-readings': 1, 'analytics': 1, 'at-home': 1, 'most-interesting': 1, 'technical': 1, 'ml-ds-ai': 1, 'swe': 1, '2020-list': 1, 'data-brain': 1, 'current-to-read-ml': 1, 'could-read': 1, 'hard-books-need-hardcopies': 1, 'teknik': 1, 'software': 1, 'communication': 1, 'sort-datascience': 1, 'e-book': 1, 'statistical-and-math-books': 1, 'teca_livros': 1, 'springer': 1, 'nonfiction': 1, 'crafts-software-ml': 1, 'ml-dm-ai-ir': 1, 'ямт__': 1, 'ml-introduction': 1, '2019': 1, 'science-and-technology': 1, 'data-analysis': 1, 'to-buy-in-physical': 1, 'general-programming': 1, 'algo-ds': 1, '2018-maybe': 1, 'computer-sciences': 1, 'computer': 1, 'machine-learning-data-science': 1, 'computers-technology': 1, 'data-sciences': 1, 'a-i': 1, 'career-books': 1, 'to-read-next': 0, 'really-want-to-read-maybe': -1, 'collection': -5}",{'Best': 30},48,9,4.46,"{'5 Stars': 30, '4 Stars': 10, '3 Stars': 8, '2 Stars': 0, '1 Star': 0}"
343813.Algorithms_Data_Structures,343813,Algorithms & Data Structures: The Science of Computing,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/1088372.Greg_W_Scragg,Greg W. Scragg,700,[],{},{},6,0,3.33,"{'5 Stars': 1, '4 Stars': 2, '3 Stars': 2, '2 Stars': 0, '1 Star': 1}"
34461531-the-data-science-handbook,34461531,The Data Science Handbook,,,"['https://www.goodreads.com/book/show/31708408-the-data-science-handbook', 'https://www.goodreads.com/book/show/40131444', 'https://www.goodreads.com/book/show/52260635-the-data-science-handbook']",1119092949,9781119092940,,https://www.goodreads.com/author/show/9817230.Field_Cady,Field Cady,372,"['Science > Technology', 'Computer Science > Programming', 'Textbooks']","{'to-read': 129, 'currently-reading': 32, 'data-science': 10, 'tech': 5, 'programming': 3, 'machine-learning': 3, 'textbooks': 2, 'cs': 2, 'technology': 2, 'university': 1, 'need-to-read': 1, 'datascience': 1, 'code-learning': 1, 'kindle': 1, 'research': 1, '2021': 1, 'ml-ds-ai': 1, 'technology-and-operations': 1, 'prog-ai-machine-deep-learn-genetic': 1, 'dipty': 1, 'consulting': 1, 'pinterest': 1, 'calibre': 1, 'physical-copy': 1, 'work-professional': 1, 'prodev': 1, 'want-to-study': 1, 'cto-fund': 1, 'data-science-for-business': 1, 'comp-sci': 1, 'school-books': 1, 'data': 1, 'statistics': 1, 'reference': 1, 'computer-science': 1, 'very-useful': 1, 'professional': 1, 'beyond-data-science': 1, 'compsci': 1, '統計學': 1, 'technical-books': 1, 'ds': 0, '4-work': 0}",{},37,10,3.78,"{'5 Stars': 8, '4 Stars': 16, '3 Stars': 10, '2 Stars': 3, '1 Star': 0}"
34536607-data-analytics,34536607,"Data Analytics: Practical Guide to Leveraging the Power of Algorithms, Data Science, Data Mining, Statistics, Big Data, and Predictive Analysis to Improve Business, Work, and Life",,,['https://www.goodreads.com/book/show/35019685-data-analytics'],1544603975,9781544603971,,https://www.goodreads.com/author/show/16557546.Arthur_Zhang,Arthur Zhang,280,[],{},{},31,5,3.39,"{'5 Stars': 5, '4 Stars': 9, '3 Stars': 11, '2 Stars': 5, '1 Star': 1}"
34540106-decoding-the-social-world,34540106,Decoding the Social World: Data Science and the Unintended Consequences of Communication,Information Policy,/series/276655-information-policy,['https://www.goodreads.com/book/show/37796318-decoding-the-social-world'],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/16559029.Sandra_Gonz_lez_Bail_n,Sandra González-Bailón,256,['Nonfiction'],"{'to-read': 82, 'currently-reading': 8, 'non-fiction': 2, 'partially-read': 1, '2020': 1, 'uni': 1, 'sociology': 1, 'social_networks': 1, 'datascience': 1, 'non-fi': 1, 'tech-economy': 1, 'science': 1, 'sociología': 1, '1913-books': 1, 'essay': 1, 'book-collection': 1, 'xmas': 1, 'data-and-algorithms': 1, 'history-and-politics': 1, '0-next-to-read': 1, 'not-available-in-libraries': 1, 'media-and-communication': 1, 'civic-engagement': 1, 'mit-press': 1, 'domain-knowledge': 1, 'look-for-it': 1, 'nofi': -1}",{},13,2,4.0,"{'5 Stars': 3, '4 Stars': 7, '3 Stars': 3, '2 Stars': 0, '1 Star': 0}"
